lr-AdamW,step,train_loss_ft0,train_loss_ft1,train_loss_ft2,train_loss_ft3,train_loss_ft4,train_loss_ft5,train_loss_ft6,train_loss_ft7,train_loss_ft8,train_loss_ft9,train_loss_ft10,train_loss_ft11,train_loss,epoch,val_loss_ft0,val_loss_ft1,val_loss_ft2,val_loss_ft3,val_loss_ft4,val_loss_ft5,val_loss_ft6,val_loss_ft7,val_loss_ft8,val_loss_ft9,val_loss_ft10,val_loss_ft11,val_loss
,38163,,,,,,,,,,,,,,328,0.0016230703331530094,0.041674304753541946,0.00042937349644489586,0.0006387231987901032,0.0003685656120069325,0.0002714600705076009,0.00019479963521007448,0.014584559015929699,0.03593798354268074,0.02772597409784794,0.004068583715707064,0.0008693959098309278,0.010698898695409298
0.0003355,38164,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38199,0.0016319825081154704,0.030018918216228485,0.0006994660943746567,0.0007319491123780608,0.0006067845388315618,0.0005144409369677305,0.0004873973084613681,0.010637224651873112,0.031113658100366592,0.026277586817741394,0.003674002131447196,0.001203840016387403,0.008966437540948391,329,,,,,,,,,,,,,
,38249,0.0016981634544208646,0.031301867216825485,0.0006744052516296506,0.00074196100467816,0.0006386084132827818,0.0004599012027028948,0.0004288728814572096,0.010780545882880688,0.03206602483987808,0.02569531463086605,0.0037704426795244217,0.0011285176733508706,0.009115385822951794,329,,,,,,,,,,,,,
,38279,,,,,,,,,,,,,,329,0.0015917276032269,0.04044557735323906,0.00042756422772072256,0.0006533671403303742,0.0003524110943544656,0.0004274444654583931,0.00027136263088323176,0.014059852808713913,0.0358734205365181,0.02743559144437313,0.0039213006384670734,0.00116577441804111,0.010552115738391876
0.000335,38280,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38299,0.001706981216557324,0.030342044308781624,0.0007049802807159722,0.0007144336123019457,0.0005773436278104782,0.00043583300430327654,0.0004212138883303851,0.010908778756856918,0.030987149104475975,0.026016393676400185,0.0039044462610036135,0.0011135225649923086,0.008986094035208225,330,,,,,,,,,,,,,
,38349,0.0016723723383620381,0.030572060495615005,0.0007665213197469711,0.0007287543267011642,0.0005904336576350033,0.0004872248973697424,0.0004717340925708413,0.010410240851342678,0.030062299221754074,0.0258773285895586,0.0038493277970701456,0.0011335036251693964,0.008885149843990803,330,,,,,,,,,,,,,
,38395,,,,,,,,,,,,,,330,0.001812976785004139,0.039428845047950745,0.00046519312309101224,0.0005947690806351602,0.0003939518937841058,0.00031677650986239314,0.00022192324104253203,0.013634832575917244,0.03670407086610794,0.027833223342895508,0.004121656995266676,0.0008786453981883824,0.010533904656767845
0.00033450000000000005,38396,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38399,0.0015515809645876288,0.029506545513868332,0.0006542625487782061,0.0007166599971242249,0.000550502329133451,0.0004395427240524441,0.00040842682938091457,0.01030891202390194,0.03153892606496811,0.026519034057855606,0.003922616597265005,0.001006714766845107,0.008926977403461933,331,,,,,,,,,,,,,
,38449,0.001659204252064228,0.030208628624677658,0.0007530858856625855,0.0007939653587527573,0.0006484201294369996,0.0004795033310074359,0.0006387689500115812,0.010251211002469063,0.030750064179301262,0.025644153356552124,0.00378338317386806,0.001308322069235146,0.008909892290830612,331,,,,,,,,,,,,,
,38499,0.0019695914816111326,0.030338449403643608,0.0007669664919376373,0.0007671448402106762,0.0006176191382110119,0.0005192578537389636,0.0006751276087015867,0.010365260764956474,0.031475670635700226,0.026573345065116882,0.004079453181475401,0.0013832641998305917,0.009127595461905003,331,,,,,,,,,,,,,
,38511,,,,,,,,,,,,,,331,0.0015086553758010268,0.0405355840921402,0.0004530074365902692,0.0005773850134573877,0.0004835226573050022,0.00029294186970219016,0.00040762696880847216,0.013691762462258339,0.03626461699604988,0.028098780661821365,0.004133508540689945,0.0012340148678049445,0.010640118271112442
0.00033400000000000004,38512,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38549,0.0016288162441924214,0.029676225036382675,0.0006719085504300892,0.0007844241335988045,0.0006077581783756614,0.000515565974637866,0.0004302444576751441,0.010375342331826687,0.03090287372469902,0.025384318083524704,0.003616189584136009,0.0013394387206062675,0.008827758952975273,332,,,,,,,,,,,,,
,38599,0.0016380477463826537,0.029995672404766083,0.0006751863402314484,0.0007241624989546835,0.0006515883724205196,0.00047472381265833974,0.00045443608541972935,0.010547722689807415,0.031242012977600098,0.024895312264561653,0.0037742923013865948,0.0011923059355467558,0.008855455555021763,332,,,,,,,,,,,,,
,38627,,,,,,,,,,,,,,332,0.0015587910311296582,0.03980134427547455,0.00045991133083589375,0.0005686402437277138,0.00034711111220531166,0.0003199121274519712,0.00022975359752308577,0.013659805059432983,0.03599047288298607,0.027775267139077187,0.004026202484965324,0.0009232923621311784,0.0104717081412673
0.00033350000000000003,38628,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38649,0.0016769040375947952,0.029591219499707222,0.0006972874980419874,0.0007166716386564076,0.0005922945565544069,0.00046520913019776344,0.0004226452438160777,0.01058502122759819,0.030913157388567924,0.026553455740213394,0.0039555951952934265,0.0011970058549195528,0.008947205729782581,333,,,,,,,,,,,,,
,38699,0.0015745220007374883,0.030849171802401543,0.0006828389596194029,0.0007263993029482663,0.0005794652388431132,0.00045669020619243383,0.00043378531700000167,0.01045975461602211,0.031161541119217873,0.026391837745904922,0.004298153333365917,0.0010900699999183416,0.009058685041964054,333,,,,,,,,,,,,,
,38743,,,,,,,,,,,,,,333,0.0016040329355746508,0.039796702563762665,0.00041573919588699937,0.0005530237103812397,0.0005190511583350599,0.00023703141778241843,0.00024943077005445957,0.01372064184397459,0.035745467990636826,0.027436310425400734,0.0038833327125757933,0.0008722850470803678,0.010419420897960663
0.000333,38744,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38749,0.0016217591473832726,0.02996489405632019,0.0006637806072831154,0.0006966345245018601,0.0005708232638426125,0.0004909718409180641,0.00044204475125297904,0.010648459196090698,0.03053395450115204,0.02507949061691761,0.00394577207043767,0.0010604984126985073,0.008809923194348812,334,,,,,,,,,,,,,
,38799,0.0017070588655769825,0.02914487197995186,0.0006655761389993131,0.0008063827990554273,0.0008522050338797271,0.0005672021070495248,0.00043502970947884023,0.00988003984093666,0.030934099107980728,0.026081901043653488,0.0038363682106137276,0.001215258496813476,0.008843832649290562,334,,,,,,,,,,,,,
,38849,0.0016018253518268466,0.029009683057665825,0.0006431746878661215,0.000696923874784261,0.0005735500017181039,0.0005340046482160687,0.00040870902012102306,0.010480194352567196,0.029887309297919273,0.024417607113718987,0.0037021618336439133,0.0010180063545703888,0.00858109537512064,334,,,,,,,,,,,,,
,38859,,,,,,,,,,,,,,334,0.0013639406533911824,0.038812000304460526,0.00043274430208839476,0.0005517357494682074,0.0004889875999651849,0.00039490588824264705,0.00017945957370102406,0.01378683466464281,0.036128707230091095,0.027765769511461258,0.004043766297399998,0.0009095870773307979,0.010404870845377445
0.0003325,38860,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38899,0.0017541085835546255,0.029432760551571846,0.0008158652926795185,0.0007711459184065461,0.0007490812567993999,0.0004901682259514928,0.00042003628914244473,0.0103111257776618,0.031078265979886055,0.025230487808585167,0.004436316899955273,0.0010617809602990746,0.008879262022674084,335,,,,,,,,,,,,,
,38949,0.001628618803806603,0.030730469152331352,0.00069448072463274,0.0007377616711892188,0.0006875945255160332,0.00046937548904679716,0.00044440460624173284,0.010897668078541756,0.03149280324578285,0.02529803104698658,0.0035248335916548967,0.0011264930944889784,0.008977711200714111,335,,,,,,,,,,,,,
,38975,,,,,,,,,,,,,,335,0.0017294385470449924,0.03912041336297989,0.00046735929208807647,0.0005388700519688427,0.00037944389623589814,0.00027615512954071164,0.00019234798674006015,0.014521760866045952,0.03650058060884476,0.02813081629574299,0.004062408581376076,0.0008750089327804744,0.010566215962171555
0.00033200000000000005,38976,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38999,0.0022018440067768097,0.028390981256961823,0.0006721285753883421,0.0007405117503367364,0.0006011362420395017,0.00045327539555728436,0.0004988976288586855,0.010287792421877384,0.030696649104356766,0.025426525622606277,0.003960250411182642,0.001102082896977663,0.00875267293304205,336,,,,,,,,,,,,,
,39049,0.0015753930201753974,0.02929135225713253,0.0007162752444855869,0.0009017404518090189,0.00089314766228199,0.0004324221226852387,0.0004064850800205022,0.010212178342044353,0.031359922140836716,0.024323519319295883,0.0037321040872484446,0.001170632429420948,0.008751263841986656,336,,,,,,,,,,,,,
,39091,,,,,,,,,,,,,,336,0.0014628544449806213,0.03965846076607704,0.00042641477193683386,0.0005533383809961379,0.00034561328357085586,0.0002544969320297241,0.0002485456061549485,0.013581615872681141,0.035987939685583115,0.027824878692626953,0.003954359330236912,0.0009352199267596006,0.010436144657433033
0.00033150000000000003,39092,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39099,0.0018570657121017575,0.030038347467780113,0.0007824594504199922,0.0008238088339567184,0.0008140937425196171,0.000447414699010551,0.00043780941632576287,0.010941392742097378,0.03207249939441681,0.025713901966810226,0.004516547080129385,0.0027725272811949253,0.009268156252801418,337,,,,,,,,,,,,,
,39149,0.0016587082063779235,0.02910582348704338,0.0006578578031621873,0.0006714551709592342,0.0005545280873775482,0.00041704674367792904,0.0004051827418152243,0.010276949033141136,0.03077549673616886,0.025792060419917107,0.0035985370632261038,0.0009945944184437394,0.00874235387891531,337,,,,,,,,,,,,,
,39199,0.001983470283448696,0.031182806938886642,0.0007066440302878618,0.0007110459264367819,0.0006070312228985131,0.0004819550085812807,0.0004447881074156612,0.01097820419818163,0.03171936422586441,0.0254468135535717,0.0038489033468067646,0.001108476659283042,0.00910162553191185,337,,,,,,,,,,,,,
,39207,,,,,,,,,,,,,,337,0.0019765200559049845,0.04157435521483421,0.0004615065117832273,0.0006858219276182353,0.0003821472346317023,0.00044569483725354075,0.0007223328575491905,0.015975184738636017,0.03650173917412758,0.02797890268266201,0.004357015714049339,0.0008141697617247701,0.010989615693688393
0.000331,39208,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39249,0.001757170190103352,0.03064989484846592,0.0007758222636766732,0.0007486690883524716,0.0008546587778255343,0.0005523556028492749,0.00046580727212131023,0.010462400503456593,0.031033392995595932,0.02574801631271839,0.003934550564736128,0.0012617937754839659,0.00902037788182497,338,,,,,,,,,,,,,
,39299,0.0015868868213146925,0.028522346168756485,0.0006103083142079413,0.0007046330720186234,0.0006134117138572037,0.0004364498017821461,0.0003987587115261704,0.010110964998602867,0.03131283074617386,0.024823954328894615,0.003897166345268488,0.0010580472880974412,0.008672979660332203,338,,,,,,,,,,,,,
,39323,,,,,,,,,,,,,,338,0.0017923599807545543,0.03925218805670738,0.00043899528100155294,0.000590833427850157,0.000333168834913522,0.00024891304201446474,0.0002088164765154943,0.013671912252902985,0.035788197070360184,0.02762453444302082,0.003944972530007362,0.0008112020441330969,0.010392175056040287
0.0003305,39324,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39349,0.0017239954322576523,0.030163776129484177,0.0007140853558667004,0.0007354523404501379,0.0006316177896223962,0.0005131235811859369,0.0005067535676062107,0.010874482803046703,0.03164095804095268,0.026133742183446884,0.003749225055798888,0.0011469286400824785,0.009044512175023556,339,,,,,,,,,,,,,
,39399,0.0017323587089776993,0.03063194639980793,0.0007080464856699109,0.0007328306674025953,0.0005953368381597102,0.00045201549073681235,0.0004147959698457271,0.010390475392341614,0.03137616068124771,0.025717543438076973,0.003912258893251419,0.0010821534087881446,0.0089788269251585,339,,,,,,,,,,,,,
,39439,,,,,,,,,,,,,,339,0.0014966739108785987,0.041050005704164505,0.00044585525756701827,0.0006096090073697269,0.00043066684156656265,0.0002814966719597578,0.00020768055401276797,0.0149374483153224,0.03637304529547691,0.027749959379434586,0.003915193025022745,0.0008241743198595941,0.010693483054637909
0.00033,39440,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39449,0.0016181402606889606,0.030392685905098915,0.0007317443378269672,0.0007102084928192198,0.0005818104837089777,0.00045720202615484595,0.0004308341594878584,0.010558961890637875,0.03117009438574314,0.025862764567136765,0.0035598082467913628,0.0010387463262304664,0.008926083333790302,340,,,,,,,,,,,,,
,39499,0.0016191564500331879,0.030764127150177956,0.0007252157665789127,0.0006833414663560688,0.0006421972066164017,0.0005186332273297012,0.00039778673090040684,0.010793822817504406,0.03115578554570675,0.025829175487160683,0.00438706623390317,0.0013035550946369767,0.009068322367966175,340,,,,,,,,,,,,,
,39549,0.0016569985309615731,0.029855288565158844,0.0006650480790995061,0.0006887440104037523,0.0005624230252578855,0.0004298554558772594,0.00040209456346929073,0.010495943017303944,0.031043218448758125,0.02492624707520008,0.004014348145574331,0.0012931370874866843,0.008836111985147,340,,,,,,,,,,,,,
,39555,,,,,,,,,,,,,,340,0.001401511486619711,0.03910346329212189,0.00044199443073011935,0.0005594966351054609,0.0003660671354737133,0.0002697925374377519,0.00017556879902258515,0.013714319095015526,0.035802267491817474,0.027231981977820396,0.004031459800899029,0.0008577863336540759,0.01032964326441288
0.00032950000000000004,39556,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39599,0.0016855357680469751,0.030646642670035362,0.000796163163613528,0.0007076772162690759,0.0005735763697884977,0.0005255396827124059,0.0004465020028874278,0.011026904918253422,0.03073042817413807,0.0246457289904356,0.003910565283149481,0.0011505626607686281,0.008903819136321545,341,,,,,,,,,,,,,
,39649,0.001585787977091968,0.030302077531814575,0.0006490802043117583,0.0007006378145888448,0.0005806135595776141,0.0005171879311092198,0.0003986269293818623,0.010200073011219501,0.030843211337924004,0.02579677291214466,0.0038385402876883745,0.0011189273791387677,0.008877627551555634,341,,,,,,,,,,,,,
,39671,,,,,,,,,,,,,,341,0.0014213224640116096,0.03914845734834671,0.00046036974526941776,0.0005310178967192769,0.0004125212144572288,0.0002695006551221013,0.0001862232747953385,0.014375673606991768,0.035633184015750885,0.02793319895863533,0.003962440881878138,0.0009240820072591305,0.010438165627419949
0.00032900000000000003,39672,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39699,0.0016653500497341156,0.03023221157491207,0.0006703311810269952,0.000726410245988518,0.0005895104841329157,0.00043763386202044785,0.0004147227737121284,0.010356776416301727,0.030507106333971024,0.02544836886227131,0.0036937512923032045,0.0011774577433243394,0.008826635777950287,342,,,,,,,,,,,,,
,39749,0.0016663407441228628,0.029665382578969002,0.0006529298261739314,0.0007342837052419782,0.0007661196286790073,0.0004232478095218539,0.00047837779857218266,0.010398486629128456,0.02984343096613884,0.02431868016719818,0.00390962790697813,0.0011967383325099945,0.008671137504279613,342,,,,,,,,,,,,,
,39787,,,,,,,,,,,,,,342,0.0020409265998750925,0.041179899126291275,0.0004562478279694915,0.0006020820583216846,0.00030741459340788424,0.00025440723402425647,0.00017867700080387294,0.015389922074973583,0.03577965125441551,0.027768004685640335,0.004064572975039482,0.0008783218800090253,0.01074167713522911
0.0003285,39788,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39799,0.0016763148596510291,0.028791962191462517,0.0006530524115078151,0.000686319952365011,0.0005869296146556735,0.00042787170968949795,0.00044673963566310704,0.009873651899397373,0.030147403478622437,0.025187162682414055,0.003786596702411771,0.0012122825719416142,0.008623023517429829,343,,,,,,,,,,,,,
,39849,0.0015786440344527364,0.028918638825416565,0.0006464092875830829,0.0006576312589459121,0.0005301429773680866,0.0004851744743064046,0.000389277731301263,0.009747259318828583,0.03119114600121975,0.02542695961892605,0.0038141345139592886,0.0011197630083188415,0.008708764798939228,343,,,,,,,,,,,,,
,39899,0.0015702290693297982,0.028735775500535965,0.0006431741639971733,0.0007201352273114026,0.000570393749512732,0.0004410846158862114,0.0003989723918493837,0.01010079588741064,0.030901169404387474,0.024357782676815987,0.0037998808547854424,0.0010081054642796516,0.00860395934432745,343,,,,,,,,,,,,,
,39903,,,,,,,,,,,,,,343,0.0014241673052310944,0.039206381887197495,0.0004459534538909793,0.0005256294971331954,0.00032626386382617056,0.00023873311874922365,0.00021186402591411024,0.013965881429612637,0.03623560816049576,0.02786111831665039,0.003980074543505907,0.0007963459938764572,0.010434835217893124
0.000328,39904,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39949,0.001683322829194367,0.03012494184076786,0.0007376535213552415,0.0006857274565845728,0.0005715651204809546,0.00045318197226151824,0.0004056522448081523,0.01063512172549963,0.030851470306515694,0.02574467658996582,0.004148397594690323,0.0011872317409142852,0.008935744874179363,344,,,,,,,,,,,,,
,39999,0.0016117030754685402,0.029739737510681152,0.0006752376793883741,0.0007343229954130948,0.000637461373116821,0.00043876448762603104,0.00043923879275098443,0.01117489580065012,0.03145455941557884,0.024726958945393562,0.003773027565330267,0.0010812240652740002,0.008873927406966686,344,,,,,,,,,,,,,
,40019,,,,,,,,,,,,,,344,0.00161015207413584,0.03905751556158066,0.0004939396749250591,0.0005104408483020961,0.000324131891829893,0.0002465774305164814,0.00016246701125055552,0.0135567681863904,0.0362982451915741,0.028010884299874306,0.004047031048685312,0.000789558282122016,0.010425643064081669
0.00032750000000000005,40020,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40049,0.0019809743389487267,0.028630562126636505,0.0006860310677438974,0.0007093213498592377,0.0006819547270424664,0.0004443120560608804,0.0004661846614908427,0.01077395398169756,0.03056620992720127,0.025292813777923584,0.003868481609970331,0.001240502460859716,0.008778441697359085,345,,,,,,,,,,,,,
,40099,0.001651073805987835,0.028252825140953064,0.0006325897993519902,0.0007971687591634691,0.0005655194399878383,0.0004398474411573261,0.00041749232332222164,0.01010952703654766,0.030568884685635567,0.02591771073639393,0.0037727798335254192,0.0009978265734389424,0.008676937781274319,345,,,,,,,,,,,,,
,40135,,,,,,,,,,,,,,345,0.0015701582888141274,0.039198096841573715,0.00046782341087237,0.0007308865315280855,0.0005043370765633881,0.0003290103923063725,0.0002482046838849783,0.013440956361591816,0.036212511360645294,0.027443628758192062,0.004095907788723707,0.0008923417772166431,0.010427822358906269
0.00032700000000000003,40136,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40149,0.0016107781557366252,0.02918590046465397,0.0006645383546128869,0.0007205305737443268,0.0005782385123893619,0.0004399842582643032,0.0004947658162564039,0.010436673648655415,0.03176799416542053,0.025885524228215218,0.0036985320039093494,0.0009146830998361111,0.008866512216627598,346,,,,,,,,,,,,,
,40199,0.0017736204899847507,0.029343275353312492,0.0007517433259636164,0.0007193259662017226,0.000576094607822597,0.00044122058898210526,0.00046421942533925176,0.01063094288110733,0.031441930681467056,0.024647513404488564,0.003697030944749713,0.0009343447163701057,0.008785105310380459,346,,,,,,,,,,,,,
,40249,0.0017578331753611565,0.031241515651345253,0.0007000999758020043,0.0007287843036465347,0.000615725468378514,0.000565829745028168,0.00042022584239020944,0.010919385589659214,0.030937770381569862,0.025109315291047096,0.003960725851356983,0.0011283211642876267,0.009007127955555916,346,,,,,,,,,,,,,
,40251,,,,,,,,,,,,,,346,0.0017763853538781404,0.03909224644303322,0.0006155013106763363,0.0005544507293961942,0.0003581751952879131,0.00036281783832237124,0.00021668989211320877,0.013926127925515175,0.03622903674840927,0.027814658358693123,0.004037830978631973,0.0008398203062824905,0.010485311038792133
0.0003265,40252,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40299,0.001568245585076511,0.028070766478776932,0.0006940934108570218,0.000682902755215764,0.000543327652849257,0.0004405779764056206,0.0004182106058578938,0.00985597725957632,0.029913004487752914,0.024965761229395866,0.0034608575515449047,0.0010986202396452427,0.00847602915018797,347,,,,,,,,,,,,,
,40349,0.0016464145155623555,0.030528394505381584,0.0008393776370212436,0.0007344987243413925,0.0006300693494267762,0.0004830514080822468,0.00044876415631733835,0.010308310389518738,0.031027015298604965,0.02498178370296955,0.003678969806060195,0.0012337275547906756,0.008878365159034729,347,,,,,,,,,,,,,
,40367,,,,,,,,,,,,,,347,0.0015793869970366359,0.039159394800662994,0.0005683747585862875,0.0005401150556281209,0.0010741782607510686,0.00035856649628840387,0.00024087903148029,0.013941706158220768,0.036244023591279984,0.02789853885769844,0.004142857622355223,0.0008851309539750218,0.01055276207625866
0.000326,40368,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40399,0.0016519034979864955,0.03054085001349449,0.000691696535795927,0.0007332487730309367,0.0006794725195504725,0.00046821407158859074,0.000543976086191833,0.01058656070381403,0.03103906661272049,0.02581917680799961,0.0037169838324189186,0.0012283447431400418,0.008974958211183548,348,,,,,,,,,,,,,
,40449,0.0015889338683336973,0.02858736738562584,0.0006423719460144639,0.0007738920976407826,0.0005716626183129847,0.0005446154973469675,0.0004356397839728743,0.010042932815849781,0.03172024339437485,0.025626568123698235,0.003595928195863962,0.0010825232602655888,0.008767723105847836,348,,,,,,,,,,,,,
,40483,,,,,,,,,,,,,,348,0.0014365186216309667,0.039316706359386444,0.0005432176403701305,0.0005753673030994833,0.0005168011412024498,0.0002990181092172861,0.00022682650887873024,0.013995353132486343,0.03683871775865555,0.02810082957148552,0.0042287749238312244,0.0009512998512946069,0.010585786774754524
0.0003255,40484,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40499,0.00184807984624058,0.02801722288131714,0.0006422256701625884,0.0008909658063203096,0.0008466364815831184,0.00046117030433379114,0.00042314091115258634,0.009875094518065453,0.030351238325238228,0.025290392339229584,0.0037485964130610228,0.0010066740214824677,0.008616786450147629,349,,,,,,,,,,,,,
,40549,0.0015421640127897263,0.029059747233986855,0.0006551530095748603,0.0006796570378355682,0.000559499894734472,0.0004245748568791896,0.0003913395630661398,0.010324941016733646,0.031047973781824112,0.02529057487845421,0.003722404595464468,0.0013725198805332184,0.008755878545343876,349,,,,,,,,,,,,,
,40599,0.0016537366900593042,0.028665386140346527,0.0006190073327161372,0.0006486041820608079,0.0005610717926174402,0.00041642243741080165,0.0003834570525214076,0.010030316188931465,0.030025100335478783,0.02558039501309395,0.0037956738378852606,0.001001661061309278,0.008615070022642612,349,,,,,,,,,,,,,
,40599,,,,,,,,,,,,,,349,0.0016836309805512428,0.039469823241233826,0.00041301679448224604,0.0005283706705085933,0.0003563283826224506,0.00029648683266714215,0.00018396122322883457,0.013997592963278294,0.03564554452896118,0.027367018163204193,0.0040743532590568066,0.0008793664746917784,0.010407958179712296
0.00032500000000000004,40600,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40649,0.0015916022239252925,0.029211346060037613,0.0006854897364974022,0.0006971418624743819,0.0006178425392135978,0.00044752354733645916,0.00043523224303498864,0.010288556106388569,0.03070259466767311,0.025254659354686737,0.0038400304038077593,0.0010068704141303897,0.008731573820114136,350,,,,,,,,,,,,,
,40699,0.0016429987736046314,0.028068125247955322,0.0006655113538727164,0.0007135419873520732,0.0005974771338514984,0.00047633188660256565,0.00046721816761419177,0.010225645266473293,0.030105844140052795,0.025069890543818474,0.003589514410123229,0.0011657651048153639,0.008565655909478664,350,,,,,,,,,,,,,
,40715,,,,,,,,,,,,,,350,0.001516428543254733,0.03925614804029465,0.0004407489614095539,0.0006363634020090103,0.00039641978219151497,0.00031014109845273197,0.00017018620565067977,0.013470558449625969,0.03609645739197731,0.02758948691189289,0.003928035963326693,0.0007780122687108815,0.010382415726780891
0.00032450000000000003,40716,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40749,0.001594277680851519,0.028696846216917038,0.0006849914789199829,0.0007009043474681675,0.0007326468476094306,0.0004400584439281374,0.0004049658018629998,0.010128550231456757,0.030609669163823128,0.0242450051009655,0.0035488775465637445,0.0010115980403497815,0.008566532284021378,351,,,,,,,,,,,,,
,40799,0.0016949791461229324,0.029601963236927986,0.0007092526066116989,0.0007596212672069669,0.0006111464463174343,0.0006259450456127524,0.0006670336588285863,0.010869837366044521,0.031250085681676865,0.025750545784831047,0.003991508856415749,0.001136604929342866,0.008972377516329288,351,,,,,,,,,,,,,
,40831,,,,,,,,,,,,,,351,0.001380012254230678,0.03898639976978302,0.00044734383118338883,0.0005151447840034962,0.0003629666462074965,0.00025827574427239597,0.0003348455938976258,0.014708360657095909,0.03578061982989311,0.027393298223614693,0.0038764721248298883,0.0007981121889315546,0.010403487831354141
0.000324,40832,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40849,0.0015854688826948404,0.029399804770946503,0.0006374714430421591,0.0006553350831381977,0.0005746391252614558,0.0004369557136669755,0.0004166217113379389,0.010415008291602135,0.03135569021105766,0.025700857862830162,0.0035388467367738485,0.000976146780885756,0.00880773738026619,352,,,,,,,,,,,,,
,40899,0.0016695690574124455,0.029177308082580566,0.0020575965754687786,0.001531430403701961,0.0006106814835220575,0.0005497512756846845,0.0007293849484995008,0.010316913947463036,0.031073063611984253,0.025478040799498558,0.004031713120639324,0.001017584465444088,0.009020253084599972,352,,,,,,,,,,,,,
,40947,,,,,,,,,,,,,,352,0.001407854724675417,0.03983456268906593,0.00043496163561940193,0.0005194402183406055,0.0003758245729841292,0.00040039082523435354,0.0002573118545114994,0.014281442388892174,0.03654661402106285,0.028152748942375183,0.004065466579049826,0.000942738726735115,0.010601612739264965
0.0003235,40948,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40949,0.001681248308159411,0.030018432065844536,0.0007181732216849923,0.000755349057726562,0.000997317023575306,0.0006919805891811848,0.0004933706950396299,0.010525478050112724,0.03154889866709709,0.025102803483605385,0.003926888108253479,0.001504244632087648,0.008997014723718166,353,,,,,,,,,,,,,
,40999,0.0016280639683827758,0.028968336060643196,0.0006416418473236263,0.0007088849088177085,0.0005663519841618836,0.0004774517146870494,0.00040688738226890564,0.010022726841270924,0.02989293821156025,0.025596141815185547,0.003678196109831333,0.001100765890441835,0.008640699088573456,353,,,,,,,,,,,,,
,41049,0.001686488394625485,0.029637090861797333,0.0007259682170115411,0.0007615973590873182,0.0006283477996475995,0.0004956847405992448,0.00046181006473489106,0.010311804711818695,0.03154734522104263,0.026529798284173012,0.0036188571248203516,0.0013476364547386765,0.008979368954896927,353,,,,,,,,,,,,,
,41063,,,,,,,,,,,,,,353,0.0019435281865298748,0.040699221193790436,0.0004633766948245466,0.0005695754662156105,0.00039266873500309885,0.00045001640683040023,0.0002954915398731828,0.014105072245001793,0.03678401559591293,0.02858048863708973,0.004079002887010574,0.0009086289210245013,0.010772590525448322
0.000323,41064,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41099,0.0015491636004298925,0.028539780527353287,0.0006595191080123186,0.0006720871897414327,0.0005540141719393432,0.0004412817070260644,0.0004183787095826119,0.010062849149107933,0.03026149980723858,0.02518673799932003,0.003640218637883663,0.000937235658057034,0.008576896972954273,354,,,,,,,,,,,,,
,41149,0.0015858750557526946,0.029287727549672127,0.000637014047242701,0.0006668859859928489,0.0005354784661903977,0.00040773095679469407,0.0003830240457318723,0.010119468905031681,0.03060927800834179,0.02461196295917034,0.004335599951446056,0.0009550772374495864,0.00867792684584856,354,,,,,,,,,,,,,
,41179,,,,,,,,,,,,,,354,0.0014707654481753707,0.03974427655339241,0.0004647382884286344,0.0006191496504470706,0.0003748823655769229,0.00032462229137308896,0.0001985917624551803,0.01402068231254816,0.035995062440633774,0.027710676193237305,0.003886890597641468,0.0008511687628924847,0.01047179102897644
0.00032250000000000003,41180,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41199,0.0015483072493225336,0.029515981674194336,0.000613574986346066,0.0006731519824825227,0.000550387310795486,0.0004254247178323567,0.00040979779441840947,0.010118578560650349,0.03087826445698738,0.025414880365133286,0.0036373299080878496,0.0012091737007722259,0.008749570697546005,355,,,,,,,,,,,,,
,41249,0.0015362954000011086,0.028253931552171707,0.0006139145116321743,0.0006865063915029168,0.0005327091785147786,0.00040806233300827444,0.00038036220939829946,0.009949417784810066,0.03091558627784252,0.02492131106555462,0.0038656149990856647,0.0010221109259873629,0.008590484969317913,355,,,,,,,,,,,,,
